lf.dat auto written
1 2
1985  2020
0  7
1
0  	0.275  	0.66  	0.909  	0.911  	0.908  	0.915  	0.936
0  	0.308  	0.652  	0.828  	0.917  	0.905  	0.922  	0.967
0  	0.298  	0.728  	0.794  	0.788  	0.855  	0.731  	0.84
0  	0.331  	0.698  	0.912  	0.77  	0.796  	0.928  	0.974
0  	0.277  	0.526  	0.814  	0.874  	0.763  	0.781  	0.91
0  	0.318  	0.656  	0.681  	0.843  	0.858  	0.85  	0.868
0  	0.31  	0.662  	0.727  	0.718  	0.901  	0.977  	0.99
0  	0.297  	0.676  	0.697  	0.738  	0.743  	0.883  	0.986
0  	0.001  	0.678  	0.828  	0.691  	0.475  	0.491  	0.978
0  	0.21  	0.568  	0.856  	0.925  	0.576  	0.717  	0.946
0  	0.2  	0.597  	0.793  	0.922  	0.967  	0.937  	0.768
0  	0.004  	0.854  	0.949  	0.668  	0.964  	0.941  	0.467
0  	0.102  	0.705  	0.957  	0.898  	0.866  	0.974  	0.988
0  	0.12  	0.815  	0.725  	0.92  	0.922  	0.938  	0.973
0  	0.183  	0.69  	0.911  	0.839  	0.924  	0.964  	0.978
0  	0.2  	0.535  	0.853  	0.884  	0.617  	0.95  	0.958
0  	0.382  	0.655  	0.867  	0.902  	0.916  	0.725  	0.964
0  	0.164  	0.715  	0.879  	0.878  	0.878  	0.926  	0.962
0  	0.331  	0.518  	0.785  	0.816  	0.861  	0.97  	0.988
0  	0.021  	0.421  	0.718  	0.891  	0.897  	0.953  	0.989
0  	0.214  	0.47  	0.753  	0.863  	0.95  	0.969  	0.986
0  	0.174  	0.325  	0.83  	0.813  	0.91  	0.965  	0.973
0  	0.122  	0.464  	0.727  	0.88  	0.941  	0.958  	0.978
0  	0.153  	0.343  	0.677  	0.721  	0.885  	0.97  	0.991
0  	0.237  	0.168  	0.657  	0.756  	0.908  	0.858  	0.921
0  	0.273  	0.537  	0.525  	0.536  	0.777  	0.845  	0.859
0  	0.148  	0.456  	0.703  	0.816  	0.913  	0.917  	0.9
0  	0.147  	0.469  	0.565  	0.677  	0.899  	0.82  	0.978
0  	0.167  	0.219  	0.536  	0.547  	0.825  	0.978  	0.967
0  	0.038  	0.42  	0.479  	0.646  	0.681  	0.859  	0.779
0  	0.299  	0.275  	0.58  	0.605  	0.753  	0.676  	0.902
0  	0.003  	0.368  	0.553  	0.659  	0.577  	0.802  	0.926
0  	0.117  	0.235  	0.57  	0.741  	0.847  	0.902  	0.936
0  	0.007  	0.38  	0.55  	0.694  	0.824  	0.924  	0.957
0  	0.019  	0.263  	0.535  	0.809  	0.742  	0.852  	0.872
0  	0.106  	0.252  	0.449  	0.603  	0.679  	0.747  	0.826
