nm.dat auto written
1 2
1985  2021
0  7
1
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
1.318  	0.598  	0.411  	0.324  	0.274  	0.241  	0.218  	0.201
