0,1,2,3,4,5,6,7
470570.141712688,47466.5996542349,24541.5385748601,22312.1649483037,4264.34382116329,1129.52303832085,366.678257057327,209.649008898457
165496.574282785,132590.674537775,21690.5965561876,8661.52511204359,4843.23517499923,832.201251446816,290.522645399007,141.291495458582
75368.5443299308,43739.7935551128,67752.3696950196,7749.62355492565,1983.74005050472,955.977305899755,206.656912428349,111.165197853546
86141.0372388628,19282.5265812507,21515.0401965021,22606.2533326968,1994.01689500526,448.661758532083,251.046404535324,94.0224222475856
134535.535087952,22706.4922230601,8119.29078457604,8341.54870255808,5205.68301845658,491.848398597388,126.859059986019,92.9069521903509
220027.357249863,35929.7352934047,11495.4028807529,3404.58684035336,2260.6124674828,1263.24400763439,152.120796470639,70.812361067869
404528.205921148,58557.1692885574,18802.9008739094,4338.41672308439,815.715976711266,491.397328915242,338.364625244655,73.6795979010355
173478.806716118,116304.362431014,28420.9141804246,6536.1887353595,995.394215359225,151.066694769728,119.135198189538,102.581978504313
361612.851005916,42965.6247697036,57015.563518493,10977.0065647809,1501.45831387554,200.055683983065,23.3208284087506,49.6580910528091
544050.457281448,98355.3718464564,21589.6536773686,26385.6687621059,3499.98338364776,283.231063338949,32.6483366149248,16.4014404134923
176297.318060944,157031.345340126,56125.0565841911,9107.31289101692,8552.57735182377,1163.25400021605,78.5271248712372,8.03437488497323
500589.30351394,42418.1000919875,101669.11603422,25725.643439248,2145.08665816481,2392.61775905979,245.873578058321,11.4682917744579
775347.737043434,138041.201404825,13962.9924982418,48307.0083348831,5217.56450753264,593.61206039399,525.148518391132,80.6614656981162
310163.355793046,221804.495329657,63900.7898557967,6080.23262049081,10046.0472958496,1215.2782419446,165.204569560851,143.087546515657
289530.253132322,79637.3307439535,98864.7120534556,24732.5747597025,1908.18101710827,2049.66570628262,312.640903372584,97.9131576727486
150754.522088103,79381.8813341098,34461.1682624263,34385.195368394,5888.88243651806,371.32873661234,434.144144927177,86.3405279969312
365810.445813595,47822.9233829788,41986.3057040024,12527.9838071753,8028.62742461485,1437.52911518286,87.5935167625197,123.337084536405
107218.805831587,106613.789562403,26787.1111096074,15559.6822102287,2757.67083069244,1583.5658074852,379.885638975192,38.8863076759665
410100.133732666,29996.1492187248,59191.6675326498,9815.8826600353,2994.84064705496,566.023006462366,353.975661246916,103.24087574215
129555.774906107,122102.301623492,14657.4604272413,23190.1109509712,2584.16254892925,599.588686715139,162.880290820426,121.999716975178
132359.6543499,34584.1136898297,70524.5454169208,5788.50771059704,6029.07664054801,607.866717344256,136.040110629852,72.2811816256581
43874.6518969772,39948.37344019,17562.526859674,29639.5934633738,1786.28068804128,1398.43330978246,146.039172706712,38.8959400627399
16009.2465827689,11452.609858346,21389.1231212453,7915.16716331167,7978.4291363017,721.008942917856,417.047976837651,52.5623182464342
180083.454115451,4205.7261720263,6938.39485326061,7718.40299384393,2664.22323139773,1768.57440250888,275.913027822708,157.445502638386
64312.2481642443,49454.6046653667,4422.088625802,4284.83223900016,2374.85655348266,825.891686187848,374.355853835247,119.69612751086
102717.531946762,16460.8209451524,28780.4737125134,2922.11787921457,1643.9515082095,664.348539974755,209.889012913202,108.188875040056
75932.7384678039,25414.5770097416,8250.09693222566,14470.7755491824,1554.8989924994,474.11519364787,128.560821112566,68.1085791270904
188348.122519923,19528.6674274765,12970.855496353,4537.31982643011,4703.61782832356,721.183115514541,134.947541300218,35.9968047697062
108852.91282672,49523.6207505463,9694.63551399767,6507.81495375465,1672.69467493382,1281.18754792558,256.454678899188,63.9124684458209
66434.6899838722,28334.6313734915,24649.7755816154,4349.84957514932,2153.28816731591,382.475381024448,304.986985653384,65.3757621569322
14288.1127919842,16396.2360022696,13630.6679520547,10764.2455792927,1358.71921779754,532.412960193332,91.3326867002689,104.067264495555
214018.207379502,3184.64036874994,8648.40089495619,4813.3610211769,3232.0937905311,394.287725995756,126.636431001464,55.4755776352464
8965.18459728586,56857.9324606383,1826.54857683817,4001.73684330024,1399.92328503846,704.271244804215,98.9642898463474,49.7140848716765
16323.6980554769,2361.77753718345,25973.0815561663,771.987289658042,1332.49533786936,343.544175230922,150.82727346492,38.4814015997274
40090.9890931268,4125.89146324755,979.795394278184,13725.8611682282,334.815911936587,390.668847852896,78.2667503800019,40.7770994605736
63486.9739588944,10207.6101954102,1961.36604477941,538.940552521555,5604.45919908174,104.487373489574,96.5507176248366,29.8420538849793
63486.9739588944,18032.8993233312,5354.93408205192,1004.29558676082,193.21816305077,1756.35662032594,28.333149774369,35.2118069842645
